t,ax,ay,az,wx,wy,wz
35.921038801,0.2710787344400597,1.0585915574119247,-3.1586801896120225,-0.1608583497235524,-0.0829906955063015,-0.44354826521464635
35.931038801,0.23804317183762586,1.0709395100798254,-3.1930110631285435,-0.13964717915976038,-0.058686442798733696,-0.41569612760764313
35.940038801,0.2142204612328077,1.0935768240660602,-3.20347646369903,-0.10845962674743063,-0.036961591756896756,-0.39396688797856766
35.950038801,0.19345927764333698,1.149989062214643,-3.1629976861662383,-0.06541406575633055,-0.015894483679794662,-0.37560242931691107
35.959038801,0.15608813506544086,1.2691523007718972,-3.05903621124471,-0.017827161053915064,0.0010131854090712823,-0.3632173631165751
35.968038801,0.10287632700670923,1.4518524887559439,-2.8837584739575126,0.030327732250957886,0.012862609337325647,-0.35680287070231276
35.978038801,0.027653363082860094,1.664111737939734,-2.6133223339167735,0.0789649990101594,0.021204801119749168,-0.357238307986638
35.987038801,-0.03943505541098136,1.862060862186793,-2.3198211897217487,0.1172765469055735,0.025825558443238222,-0.3650603607706319
35.997038801,-0.0801869584533943,2.0699920697536633,-1.981139265682561,0.1515963907806818,0.028573458672799742,-0.3809656138167941
36.006038801,-0.09271631902549915,2.2633187489839672,-1.6661780123025853,0.1764039698638113,0.03253649890932456,-0.3988064563042346
36.016038801,-0.09408830482615771,2.434524480327463,-1.3563686289693968,0.19479577085124475,0.03865761899139203,-0.4180726014876772
36.025038801,-0.101056721497715,2.591609959052613,-1.066892712735472,0.205183435323996,0.04575940383112486,-0.4359893079902515
36.035038801,-0.11651747140394064,2.7347423108399918,-0.7412394992897382,0.20626555614854047,0.055288828561748896,-0.45743407615416243
36.044038801,-0.12216607313486277,2.855680075282209,-0.4269439432658734,0.19861244387475183,0.06547822425557906,-0.47954568551727533
36.054038801,-0.11712930717748915,2.953715696306123,-0.11603680182610698,0.18207024707883263,0.07541512063934241,-0.5045042656810528
36.064038801,-0.12160806652257089,3.0158626390002787,0.1590317977543496,0.1577735185057516,0.08255213118437554,-0.5230562157958052
36.073038801,-0.15497835766480095,3.032217987726658,0.3694728591397475,0.1304685797245572,0.09125061458573248,-0.527489498344835
36.082038801,-0.17160827706282877,2.9905065185914474,0.5215548743878835,0.0992997192746683,0.1013444268879778,-0.5184085172901769
36.091038801,-0.1465779832153297,2.9101067972007173,0.6297818348733735,0.06808201909878675,0.11196084091781314,-0.49444923183052225
36.101038801,-0.1459895561469222,2.8201780830133525,0.7627510068696483,0.03270700404541016,0.12313243886519695,-0.45427102732810154
36.110038801,-0.17290425140181434,2.7166170533095317,0.9112197990048118,-7.054178298399744e-05,0.13128484794387224,-0.40906516433047996
36.121038801,-0.1699584075125239,2.5679734333085364,1.090088981693229,-0.03595782622366022,0.13795565232192636,-0.35259119772211933
36.130038801,-0.1592049863168535,2.392217595484362,1.2475221763514055,-0.06467719472656232,0.14010838373371287,-0.3046305693410679
36.139038801,-0.19061458731797434,2.1949645466976904,1.4317792845145698,-0.09250045536997487,0.13853692303691087,-0.26112029825562005
36.149038801,-0.27432765748243054,1.9736190673317238,1.6403324105421382,-0.12107974415331853,0.1339273269505824,-0.2258959400556294
36.158038801,-0.35825603727065247,1.7493558869872003,1.796005654427856,-0.14666426383879674,0.12833819935393637,-0.19764538054430558
36.167038801,-0.3649905795756696,1.5261241816100235,1.8669287190919022,-0.16649383794258527,0.12514862100256136,-0.16374973084799338
36.177038801,-0.2654913841226655,1.3481480808140935,1.8624172939541275,-0.17681341622785401,0.12975874569272663,-0.10708815718390695
36.186038801,-0.12461424076188049,1.3102350466610717,1.8665082886756406,-0.16888572862112824,0.14379985413183213,-0.025245439741432438
36.196038801,-0.09523578809948624,1.3791235017954389,2.008692725292709,-0.14065919198200638,0.16858926675763075,0.08576410050513569
36.206038801,-0.30039451809638357,1.4357449525197707,2.348796260335164,-0.1016359955033037,0.1988931390730971,0.18958707462532576
36.215038801,-0.6887174454799685,1.4672470027185087,2.805490603799715,-0.07316462590009586,0.22216593615259736,0.24721675214842048
36.224038801,-1.12295479161347,1.4674735436887074,3.2673690884864497,-0.0632119524532692,0.23874740021143614,0.2637443896742273
36.234038801,-1.5386020764131798,1.4000823552026926,3.655689157964579,-0.07390026233208491,0.24699851919790455,0.23894737455140952
36.243038801,-1.856811346473915,1.2544993273519374,3.7876697788622082,-0.09626969465461077,0.2466999000334803,0.17611455711866164
36.252038801,-1.9880947556674997,1.0069552785482132,3.599867307712848,-0.11664441289695246,0.2451917740253878,0.08367877107996868
36.263038801,-1.939480487188078,0.6479063759263246,3.0174593874441884,-0.12198082748297318,0.24880211773840546,-0.02430137622984429
36.271038801,-1.8140924375821403,0.29279893958582115,2.4474510726132306,-0.11297714218104388,0.2566384176423161,-0.07687103794659353
36.281038801,-1.7128067068552086,-0.048089009009116446,1.7629213193445137,-0.09209886274665896,0.27042790887782236,-0.08874894471724937
36.291038801,-1.71930571479142,-0.2722769988891167,1.2043415071956103,-0.06571203477175017,0.28616276482390934,-0.04684086688731619
36.300038801,-1.8228855920109823,-0.3653840115748317,0.8575471884414827,-0.04163140891213828,0.299161544593233,0.022715077547443816
36.310038801,-2.0165354406961877,-0.36526213312810935,0.6492147480719699,-0.019733782218320298,0.3096361518621457,0.10961788959011881
36.319038801,-2.2287513368041343,-0.3155307578994679,0.5560870900766859,-0.00596555715418143,0.31499025738332675,0.1846425212575054
36.328038801,-2.4301510698046203,-0.27012355522501247,0.4934975232118306,0.001972391201916059,0.3153259536908421,0.25014541192404643
36.338038801,-2.6041545586941575,-0.2464932122290185,0.42524991928336076,0.0032380600606353,0.3102583023917063,0.30535625410745615
36.348038801,-2.701860786820786,-0.2421714123331895,0.3096423543543693,-0.0020168767697249126,0.30038862999786387,0.3471063433054157
36.357038801,-2.7238511007533397,-0.24612386032716171,0.15820125680498445,-0.011843387604553174,0.2854807441516712,0.3786373972117753
36.366038801,-2.715137825807082,-0.2369096311652838,-0.005590942851113735,-0.02521797631266097,0.2618342522936253,0.4047905344388999
36.376038801,-2.645805836751751,-0.23818551514906772,-0.23525823522150116,-0.042541201823190655,0.2251747553074795,0.42746827375734747
36.385038801,-2.4867399120552798,-0.23895167423673266,-0.5185730209193045,-0.057746625598713394,0.18088662111893575,0.4425311331599029
36.395038801,-2.2433740144255268,-0.21133187663164188,-0.8712351397747804,-0.0688338561585046,0.12978101505201378,0.4555952024166727
36.404038801,-1.9361506153821926,-0.17641582572800885,-1.2583259672726306,-0.07465801711981818,0.07925159478427225,0.4699417961651904
36.414038801,-1.5800527302908165,-0.1237950970975144,-1.6777014680457873,-0.07410918730436333,0.029720653731481646,0.49016681874715173
36.423038801,-1.268627496525336,-0.027910062179952847,-2.0237240861715335,-0.06861491654569181,-0.008022539941911077,0.5134866816494383
36.433038801,-0.9896332026190372,0.09396297978659253,-2.3406087197696372,-0.06026688198828456,-0.03909626481606163,0.5416490523719919
36.442038801,-0.7511421044438455,0.22892300599444482,-2.5714521527775824,-0.0529898145127029,-0.05987968478689973,0.5680965710143934
36.452038801,-0.571233080974336,0.3434757092128652,-2.783906434912424,-0.046276565545808133,-0.07477041881808466,0.5964560647664513
36.462038801,-0.4391672445495715,0.4297356753019393,-2.963570594847574,-0.040408859893703825,-0.08381237717148454,0.6228370306762535
36.471038801,-0.35488162772711496,0.5212524762772943,-3.0887895824970397,-0.0348942085138281,-0.08937755752384306,0.6490216565341778
36.480038801,-0.3163232955003864,0.6209007753946019,-3.174002528563289,-0.027766011952770713,-0.09270062987884976,0.6764014735194395
36.490038801,-0.29452796320435015,0.7463726040966653,-3.2160094949400793,-0.017409751757228944,-0.09319632545951725,0.7033915193078453
36.499038801,-0.28112098406941255,0.8850587497635118,-3.197983009043083,-0.0058826946102580446,-0.09046707753618088,0.7260349870834151
36.508038801,-0.2570852178771722,1.025535783338915,-3.1327395490829746,0.008039275400071348,-0.08453170866717602,0.7488063329206074
36.518038801,-0.21742046974095652,1.1509975546872577,-3.0480865348645314,0.02627141923743181,-0.07549650151373571,0.7729513565291134
36.527038801,-0.20959599167300497,1.2764770288081602,-2.9705779100262073,0.044669377152771736,-0.06612561449595007,0.795582569773231
36.537038801,-0.23991738251026,1.4254903386207232,-2.837527785636688,0.06625037991362955,-0.05522057347016586,0.8236150852867641
36.546038801,-0.29328085457432,1.5925761055171288,-2.6509514975123367,0.08498062193812064,-0.04633363668588496,0.8468440752395309
36.556038801,-0.37101290455479297,1.7732671871447323,-2.394839148167975,0.10063812072615755,-0.039561649188582675,0.8675598862923409
36.565038801,-0.4752529676661784,1.9440816789459519,-2.117518065916972,0.11107486537696983,-0.036554654904224076,0.8805655341227655
36.575038801,-0.6116524961505404,2.11436927870724,-1.7820097224179565,0.11519196606408122,-0.03979291166953758,0.8816663920813537
36.584038801,-0.7629118222123639,2.25480602029759,-1.4798379416049763,0.11393872093745373,-0.04687613277659458,0.8700665336268221
36.594038801,-0.9149272136881342,2.3665664672809283,-1.1907559510676433,0.10953059044632302,-0.056909525760304724,0.8467144440861253
36.603038801,-1.0482250353298337,2.4340243105875805,-0.9522200772140996,0.10507372087296148,-0.06790321391523646,0.8180009666048937
36.613038801,-1.104068700042022,2.4615040561717314,-0.7267528597391528,0.10022390299747537,-0.0801160274153718,0.7742176401301167
36.622038801,-1.0775611945361998,2.4442865796255466,-0.5513744033822046,0.09649151707145501,-0.09053186119411533,0.7252903123997467
36.631038801,-1.0141267435280001,2.39912319293959,-0.39392677058932946,0.09552913920965088,-0.09810702654743403,0.6708284193106271
36.641038801,-0.931894803159119,2.40180754455884,-0.21368284325875347,0.10135064036573355,-0.10331447294758253,0.6045547990377259
36.651038801,-0.8314595470509096,2.4371837525069866,-0.054566071885288954,0.11421544622312228,-0.10572797540155177,0.5344729576850465
36.660038801,-0.6941533056277598,2.514208348576209,0.11467714856501876,0.13012237888937028,-0.10711317278295476,0.4598034993231064
36.669038801,-0.5474356828459112,2.6392918283242572,0.3345469752890225,0.14709550651399306,-0.11153621822270113,0.3838286645086128
36.679038801,-0.4490644039893934,2.7231861057271654,0.5856139991487938,0.15782924395459622,-0.1189295710985112,0.3081257000886529
36.689038801,-0.3500962620193428,2.762180069592529,0.9092201212124593,0.15856523846674658,-0.12881555934848252,0.2362580186682937
36.698038801,-0.23617277321500602,2.7465472082087965,1.2179904682946237,0.14647909010489568,-0.13749194053673064,0.18049127283257632
36.707038801,-0.07692997131816787,2.6528737359555503,1.5296716382353257,0.12103130460524526,-0.14372980701777094,0.12980573007351554
36.717038801,0.08768144052717645,2.569674967170481,1.8413378318355016,0.0840853806204419,-0.1416187345057616,0.0864250585248923
36.726038801,0.27668298177799655,2.546816390366587,2.057726774773755,0.04979909149623181,-0.126921106460222,0.06824262295072832
36.736038801,0.490762270684858,2.5795337858834735,2.2408917308577156,0.015656415766876097,-0.0947749804453619,0.08105173481762143
36.745038801,0.7125461904129939,2.622365458077975,2.3921027176962126,-0.004414532283556225,-0.0599628495566828,0.1198407329402471
36.755038801,0.9018501170319607,2.6038873619709064,2.5945210547589936,-0.018111777685267227,-0.028575586970315668,0.15833736088558592
36.764038801,0.9708315642382361,2.4509149295694628,2.887369842656928,-0.031132652886754403,-0.01972025921305934,0.15256180433676345
36.774038801,0.8940019815035971,2.220514800976018,3.263458829038875,-0.05236974275796184,-0.03300250693304025,0.088297677137198
36.783038801,0.8692500084294036,1.9499206602109844,3.488571519626701,-0.07994370317817406,-0.05671912084774869,-0.007824922652855403
36.793038801,1.017421889632955,1.6283365221640815,3.4455923922205227,-0.11617723462045167,-0.08220294680817607,-0.1261230435631236
36.802038801,1.307774740996166,1.2624427176968744,3.150150424426923,-0.14653147294098362,-0.09806161159816124,-0.2305476785758367
36.812038801,1.6168546025588528,0.8360932219334172,2.640170590155364,-0.17205983381511195,-0.10329160049998598,-0.33696789483352735
36.821038801,1.8822502672775825,0.4657695314347591,2.0855673603760447,-0.18090972993272003,-0.09410527131866685,-0.4036275460594868
36.830038801,2.0877713631234696,0.18461655298885243,1.490860803042862,-0.17406139576393773,-0.0709670741076019,-0.43209355153741924
36.840038801,2.1986960080099722,0.014059706066970101,0.9056825296846435,-0.15071044517133178,-0.036963487012267884,-0.4235340935236903
36.849038801,2.1299417431349084,-0.020084162587292065,0.5482322871131116,-0.11636947846191907,-0.006364056007875091,-0.3933641920777147
36.859038801,1.8766101393770716,0.07017291637625189,0.44123252324256235,-0.07497942148086519,0.016036982753953974,-0.35665124935510273
36.868038801,1.574354318265019,0.22617272220525647,0.5444046176085978,-0.04388723024134387,0.022221649777030367,-0.33175783133541215
36.878038801,1.2779929738600604,0.4047932328823846,0.7585490707711552,-0.024085403633835954,0.01357231644128733,-0.3243985824311154
36.887038801,0.9970134339371282,0.5488092445995522,0.9892154521887428,-0.023894900646917024,-0.009132390304089025,-0.34556692967979696
36.897038801,0.7371275168558602,0.6135153582227663,1.174027166147594,-0.04023451980860675,-0.04714661910374657,-0.396021653937537
36.906038801,0.5292827647910135,0.6179342935577763,1.2252237639989356,-0.06554241929436493,-0.0904782493244603,-0.4646039216423643
36.916038801,0.4316628018399392,0.5930320493943739,1.122030473953121,-0.09563523276178341,-0.13776665886289885,-0.5533232222180227
36.928029928,0.46272660134707067,0.5478416286211388,0.7655313821028855,-0.12823178243770253,-0.18780375222817086,-0.6571985384466976
36.938029928,0.581964809991926,0.4893854154455882,0.30785730631891634,-0.1485993884024309,-0.21850563886517788,-0.7234843719284907
36.947029928,0.7030895156250676,0.43110461165317704,-0.16546459682287865,-0.1606272702252197,-0.23566058858337458,-0.764554550889632
36.956029928,0.7502390872607769,0.4212663376814185,-0.5878042336603614,-0.16858484903033547,-0.24232433711453252,-0.7831806068879169
36.966029928,0.7554589080217763,0.47483576986622184,-0.9786050820777178,-0.17700863993165322,-0.2368849215717387,-0.7796193296567028
36.976029928,0.7390671354472246,0.5724952470759889,-1.309797487587208,-0.18875179484986473,-0.21975951452435866,-0.7529889168520156
36.986029928,0.6701530077991963,0.685186957948352,-1.544057988141304,-0.2034751145619463,-0.19678128901922243,-0.7141713774480987
36.994029928,0.5717643330072614,0.7687514611858334,-1.7137012034706611,-0.21874030076370302,-0.17334931783995716,-0.6736954904346755
37.004029928,0.4157859847314834,0.8185058341530079,-1.8887437274673136,-0.23527461513892467,-0.15004007060052285,-0.6279769319398985
37.014029928,0.250356704213541,0.8337271724102174,-2.0299603322125668,-0.2502000850586491,-0.13243671873991458,-0.5852624331673922
37.023029928,0.10592167713260281,0.8125958703396522,-2.18171214577588,-0.25775704798281573,-0.12616461181770217,-0.5497589202681186
37.032029928,-0.004203170474265189,0.7704948750303908,-2.3424501728249147,-0.25884032746791047,-0.12493229528476109,-0.5189361971455628
37.042029928,-0.0866787887119076,0.7338769602773028,-2.4852911246668943,-0.25076591096284917,-0.1268699215216762,-0.4882797289105717
37.051029928,-0.14185349769316172,0.7147773157668609,-2.5968093124939755,-0.23451784041731605,-0.12889781978579487,-0.46222966754282535
37.061029928,-0.19791713759213925,0.7508485937458602,-2.686841599958597,-0.20860560554977353,-0.13014417918266807,-0.43211684786467797
37.070029928,-0.2684420226994484,0.8090639977098106,-2.7131065838732744,-0.1786302582528264,-0.13180753899636097,-0.4096183113237852
37.080029928,-0.3621798086290414,0.8761428786403984,-2.694643109513611,-0.1408668969304252,-0.13781428914863333,-0.39548638776211653
37.089029928,-0.4541970127338772,0.9408161593335989,-2.645028875260428,-0.10506976449761682,-0.14852153110747163,-0.3940230138001607
37.099029928,-0.5117040469069492,1.0120938957381393,-2.5791372544659654,-0.06497437385389342,-0.1651914753880614,-0.4016685817094157
37.108029928,-0.5440741802628785,1.1018339709301106,-2.5172329562856266,-0.025037244856501724,-0.18188219461621624,-0.4139518617654501
37.118029928,-0.5594539808777016,1.196200360481607,-2.4487657514886156,0.017569084887575727,-0.1985088422208055,-0.4284115412483402
37.127029928,-0.5874015512454186,1.2728189374869916,-2.3635547392555307,0.05755584738132153,-0.21250494482582905,-0.44315753438313515
37.137029928,-0.6077229994833162,1.3522251675791521,-2.228025488856956,0.10344576599924493,-0.22704648585578516,-0.45797764721087475
37.146029928,-0.570314937188986,1.4437737781401774,-2.068523631078222,0.14614916659901192,-0.2397849086526852,-0.463748850016589
37.156029928,-0.47255808661465437,1.5896618745030109,-1.8514109491569821,0.18991740298238285,-0.2510000692079474,-0.4594164229039087
37.165029928,-0.3393945650069192,1.7959962040501516,-1.6251837228772992,0.222919809784294,-0.25903624766916244,-0.4467171130938198
37.175029928,-0.2260664801294976,2.030288895524002,-1.3513639194682692,0.24674419931033453,-0.2603168106455709,-0.4251242041158115
37.184029928,-0.1523761269604365,2.2212376736644766,-1.0693996728289052,0.25683228696530164,-0.25242410901676493,-0.400071149895917
37.193029928,-0.12433146977214526,2.348505772024797,-0.7890214094847628,0.2567826142694671,-0.23789892660157555,-0.37088052327115495
37.203029928,-0.13598736676225037,2.3984108935989767,-0.49450740815259137,0.24870778348344202,-0.21670621467576687,-0.336834908723713
37.213029928,-0.17003533097040718,2.373386664067782,-0.19882852347283406,0.2348614987653552,-0.19157561569720044,-0.3044474631816583
37.222029928,-0.21740269809841606,2.287784415232209,0.07751635081802724,0.21906552486710584,-0.16706259120767972,-0.27399184645594754
37.231029928,-0.2647159024324021,2.1737097113640877,0.3511838661507539,0.2021415004763931,-0.14369067897282162,-0.24188849681584698
37.241029928,-0.3025691712053584,2.05458427565524,0.6797372113370197,0.18163949321268988,-0.11808859214981814,-0.20779467961400805
37.250029928,-0.309435298117289,1.930594857637082,1.0039190946133516,0.16093588440743023,-0.0944001162987586,-0.18204635948174194
37.260029928,-0.2961413565422633,1.7785835975277697,1.3599019409610604,0.1362682146415598,-0.06935905815991222,-0.16915026409579742
37.269029928,-0.2819417306960539,1.6157373129789308,1.6869593210076894,0.11123460360705911,-0.049280283159963856,-0.17471164049156965
37.279029928,-0.2680342321041853,1.4256471570458709,1.9878062192682429,0.08248730172134024,-0.029463517077447647,-0.18972911229599446
37.288029928,-0.20087477995743908,1.2537090779754148,2.1406730898168513,0.06113743481143285,-0.008895451190570062,-0.19276991326643447
37.298029928,-0.05603247143809864,1.1305149938568346,2.197138874786861,0.0504968052430448,0.021201852476341355,-0.16232841232415973
37.307029928,0.045184926081668825,1.1255284391571607,2.280279748210461,0.05543606212622644,0.055317271481480995,-0.09652732855140059
37.317029928,-0.04219124349947756,1.2162545182932936,2.5616579802407644,0.0703003229701811,0.09035550041014326,-0.005889226766147545
37.327029928,-0.34405275884589936,1.3304464856704041,3.0421628197952586,0.08215354901397962,0.10649864571287124,0.05316295445718496
37.335029928,-0.7710790127135033,1.4080563696304647,3.581488547375855,0.08212106022484396,0.0983359446869006,0.06128510924943319
37.345029928,-1.204650708175751,1.386263696821081,4.207009046745014,0.06335199580393905,0.0611745584372757,0.020762102811184423
37.354029928,-1.4785772059206332,1.2385204271808803,4.536778287908576,0.028579034504152435,0.012691458539563816,-0.04570063296714042
37.364029928,-1.507246445195442,0.925887194939196,4.444485040551203,-0.016907759232994465,-0.034260845295135546,-0.11148265325362608
37.373029928,-1.34569982475782,0.5501261245493677,4.007547808525247,-0.06179817652793598,-0.06401698405673237,-0.14250208976653628
37.383029928,-1.0754333277117485,0.14266909045177087,3.3230462677889756,-0.09752276981510156,-0.07055897643125633,-0.12218328614138946
37.392029928,-0.8404396522642507,-0.19093188648839576,2.652170585812471,-0.11185044105040554,-0.058499454820824415,-0.06086657219944897
37.402029928,-0.6328097762022353,-0.4341115367561068,2.0071081199794603,-0.10686068356003514,-0.03353160867069448,0.03576384544871503
37.412029928,-0.4094841150016029,-0.5831777014640072,1.499085751328375,-0.08311756867941739,-0.005988975339426786,0.15129233613519755
37.421029928,-0.21321253462043457,-0.6452946287036867,1.1851139134286335,-0.0485183446593552,0.017527443828977658,0.258136603956419
37.430029928,-0.10858687532216404,-0.6341899838955289,0.9816002784318404,-0.004972811514864253,0.04012175080978741,0.3577621016706698
37.440029928,-0.11765285828397865,-0.5555238358876762,0.8518865194476839,0.04267148580091751,0.065121775817351,0.44883536885134934
37.449029928,-0.20855315288685264,-0.4526807999800708,0.7621934655301776,0.08320928266081312,0.08817929384225412,0.5191241949678926
37.459029928,-0.3628766779043291,-0.33998514515347855,0.6624177933664075,0.11856007879152533,0.11145787566173782,0.5761184557457458
37.469029928,-0.5529050397979924,-0.20420972092302636,0.5406172146764913,0.14494266362713587,0.13162790275074798,0.6138408240066389
37.478029928,-0.7183742436911684,-0.05830258809653885,0.39256865868353674,0.1634844712842686,0.14616437473366875,0.6320601209915373
37.487029928,-0.8476698244138258,0.08293194300339507,0.2048748613512309,0.1784004156021476,0.1543612999001954,0.6341747666728447
37.497029928,-0.9663319752154717,0.23124231934638556,-0.011068097852386626,0.19116151442090884,0.15182467092493293,0.6163552052463251
37.506029928,-1.0643943327413241,0.3700059130663759,-0.20738900423042345,0.20185329050491413,0.1377593797456815,0.5839459584622857
37.516029928,-1.1267518142462198,0.4866242178877185,-0.4590697531763516,0.2129689106536733,0.11215293703754836,0.5371376808799756
37.526029928,-1.1048625490186126,0.603264599343058,-0.7773008156943443,0.22310323683921196,0.07942413120925462,0.4884634617148633
37.534029928,-1.0007618518104862,0.7090954523439147,-1.039972195282778,0.23035117063578386,0.051228835191270215,0.45596500294296555
37.544029928,-0.8181063056602569,0.8430823558157078,-1.3355095515807975,0.23611741832942684,0.0144823430317546,0.4269855606678327
37.553029928,-0.6050762999155208,0.9907195481113186,-1.5629471818391774,0.2354938245555699,-0.01661170604331659,0.41555635274791325
37.563029928,-0.3777063251516071,1.1228823008451645,-1.788870243988319,0.2279544076850939,-0.04412682404371312,0.424095308298001
37.572029928,-0.15156333789713644,1.2244770172801553,-1.9833268019672556,0.21557923080241642,-0.06105895894605871,0.44538390194532684
37.582029928,0.06720539014744026,1.3150537632223434,-2.16115694234301,0.19796062179264234,-0.06773762610853779,0.47749361861312056
37.591029928,0.26054340038910173,1.3618281121009885,-2.318111223985345,0.1792737085588931,-0.0663941163727743,0.5110298764270037
37.601029928,0.4086419327389011,1.3828994246828672,-2.4707004983058405,0.1605724926011223,-0.05722915041098348,0.5489173359294008
37.610029928,0.5297106889918975,1.4170529072098583,-2.604538311612857,0.14627430534276697,-0.04238186774134897,0.5848417934297608
37.620029928,0.6610343919111757,1.4689798258030462,-2.723507411981923,0.13634830964884107,-0.021302891361970153,0.6228087623823563
37.629029928,0.749780970651133,1.545280553333652,-2.769201023664524,0.13148802792202507,-0.001729169025961512,0.6513397474476144
37.639029928,0.7590644029595939,1.6470883806591108,-2.7512397640127553,0.12758799661867215,0.02063461830543978,0.6794191730119338
37.648029928,0.7129344784081713,1.7288608347022572,-2.6855226540532824,0.1253625989705921,0.037905949978101025,0.7015717914356676
37.658029928,0.656353327530817,1.7866717231860996,-2.5796798656015967,0.1229160682511453,0.051346345591167804,0.7230242727131124
37.667029928,0.6122794491638903,1.828664718839292,-2.4815355799353647,0.12078583359326939,0.05818865975650402,0.7357850878911136
37.677029928,0.5630525865720802,1.8463532469704222,-2.354792010339862,0.11866613717313981,0.061583964266745776,0.7390890762498457
37.686029928,0.518896388270867,1.8720907593099434,-2.194576986441763,0.1169156891951255,0.062314241374942306,0.7343252001222103
37.696029928,0.5032826283803121,1.9457298077346046,-1.9960871966800968,0.11479124086559024,0.0610745930961609,0.7184746919283045
37.705029928,0.5205153016447857,2.0291548426797577,-1.7862548289768687,0.11205366798026986,0.06179391574767008,0.6939983703211893
37.714029928,0.5785350994772618,2.11014424502493,-1.573979420621137,0.10984741128008577,0.06703218568563195,0.6634851908552044
37.724029928,0.6817788992406373,2.1834624007625183,-1.3918945599902655,0.11066426666757949,0.07769920561838539,0.6310096472507891
37.733029928,0.7572259187565205,2.1922202383966383,-1.2984727191346128,0.11639170270883892,0.09208359581203773,0.6022893590535254
37.743029928,0.7925105872974272,2.211967079386179,-1.1988013668351418,0.12858312793319873,0.10863948837601357,0.5770829813064596
37.752029928,0.8616451762619762,2.335715344942271,-1.0114060029133958,0.14578894720599098,0.12429388685485473,0.5525601222534078
37.762029928,0.9363952198574604,2.5042119928801445,-0.7541599887306741,0.16474959500141773,0.13463287547011477,0.5190439681852752
37.771029928,0.9574842645079776,2.6615023070550796,-0.44862766855794495,0.18063356048806728,0.13333908935964006,0.47854766095400414
37.781029928,0.976359840602389,2.8261270120078743,-0.06564124431066086,0.19508386528188004,0.12144296270075491,0.4145909877412871
37.790029928,1.0047905075953756,2.9670090752931704,0.28597211138770695,0.20165990064993644,0.10208393903846924,0.3428266681827495
37.800029928,1.0500907794170193,3.048391579430853,0.6754096981758282,0.19985740006891226,0.0730520985134038,0.24884009066950685
37.810029928,1.106205908253435,3.080962330002687,1.0695636711339382,0.1865210715561616,0.04231451486661916,0.14339041072113093
37.818029928,1.1485646846169189,3.1131529890155076,1.4337398293230663,0.1651282777036198,0.017601859434892897,0.046639185295035836
37.828029928,1.1438309862999585,3.1162640878043275,1.7996357323225523,0.13041232525916724,-0.004934046508145447,-0.058637451159465455
37.838029928,1.154478784164713,3.1459927813305972,2.0869112604749116,0.08643870088534396,-0.017233427151702292,-0.1293535296952685
37.847029928,1.1742537293291204,3.2045492494857726,2.250205641545875,0.04631958511133303,-0.01855981611213284,-0.13271105800897265
37.856029928,1.1892305802144312,3.263411373671586,2.401893753867224,0.008661220655163202,-0.021040486841068597,-0.09500557108999436
37.867029928,1.2345841232277033,3.2436936992313443,2.622507260159833,-0.032470229661005795,-0.038202181912262795,-0.0601562808902132
37.875029928,1.3800069189921127,3.118689121859892,2.7967484252828467,-0.061625534802444794,-0.060968031053288026,-0.06308038894157453
37.885029928,1.7087514783551274,2.8913692663642068,2.983266173990795,-0.09526928256782709,-0.08793227378173694,-0.08543508431977312
37.895029928,2.1458859241676382,2.6090647372722624,3.0622679760192826,-0.12858467664376325,-0.09849026864122176,-0.11920005124792261
37.904029928,2.5656577598475883,2.293671088777391,2.9968091972426314,-0.16581895358111323,-0.08834042468373995,-0.16169298564486217
37.914029928,2.8946581610657938,1.9339414777186905,2.804991432504155,-0.2096451500464972,-0.055401402091049094,-0.20586627219551487
37.923029928,3.1006176049648073,1.5431299869358277,2.516776580959023,-0.24853678932481701,-0.0014264636617985996,-0.2271214577297577
37.932029928,3.1980351725416982,1.1654589081277962,2.126617665002289,-0.27691898558896144,0.06962050154314714,-0.2155244042770325
37.942029928,3.218395298411889,0.8411054966318346,1.6128043037531112,-0.2946902429856288,0.1600869461683943,-0.1695620397419046
37.951029928,3.1574637229109976,0.6425475279710431,1.1883035729669331,-0.29533362656007567,0.24303931779216298,-0.11121681888393302
37.961029928,2.927495757713613,0.6000592460521411,0.9318415030336463,-0.28204033734808287,0.3139864555807926,-0.05243589523083642
37.970029928,2.56395538004764,0.6834482263060506,0.8388911871713505,-0.26366070357690813,0.3521153804129392,-0.019139943624006242
37.980029928,2.226524741119653,0.7976382428138997,0.8136929675118013,-0.24260820897004698,0.3666086367766627,-0.01351232266274511
37.989029928,1.96190396120055,0.8654279031827778,0.8540851317144563,-0.22771138196511723,0.3559317173700913,-0.050329101754362435
37.999029928,1.6607161870719391,0.894153925466411,0.9170168964403377,-0.21956407452912005,0.32335999701273993,-0.1332449830628677
38.008029928,1.3625336112241802,0.8624531067984463,0.8812991857144814,-0.21915272917297182,0.2783870457527228,-0.23569283254498546
38.018029928,1.1433074022905287,0.7891727014921989,0.6752250820201043,-0.22462958258094337,0.22345870413712768,-0.35150382610578523
38.027029928,1.046460393585888,0.7016724185047469,0.36173404501480266,-0.232841861088949,0.1716227224237095,-0.4535240148661761
38.037029928,1.0155183272030301,0.6242766293267346,-0.03573161150853292,-0.24020979370000434,0.12141124385566512,-0.5467369673828674
38.046029928,1.0079234288277399,0.5675530831108954,-0.42821661033802344,-0.2450576622909551,0.08039791126250659,-0.6158745987772528
